filename,data,municipio,estado,remedio,texto,cnpj
acbff4ec0c62eafd421c42ead488240b3d605923.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"HUMBERTO DOMINGUES FERREIRAPREFEITO MUNICIPAL TERMO DE REFERÊNCIADISPENSA DE LICITAÇÃO N.º 040/2020  OBJETO: “AQUISIÇÃO DE MEDICAMENTOS HIDROXICLOROQUINA 400G,  IVERMECTINA 6MG,  AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E MACAÇÃO  LAMINADO  IMPERMEÁVEL,  EM  COMBATE  AO  COVID  19,  PARA SECRETARIA MUNICIPAL  DE  SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA  –  MT., ATRAVÉS  DE  DISPENSA  DE LICITAÇÃO, NOS TERMOS DO ART.",
acbff4ec0c62eafd421c42ead488240b3d605923.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"DOTAÇÃO ORÇAMENTÁRIA: AS DESPESAS COM PAGAMENTO DO REFERIDO OBJETO, ESTÃO PREVISTOS NA DOTAÇÃO ORÇAMENTÁRIA ABAIXO DESCRITA: SOLICITAÇÃO: 890/2020CENTRO DE CUSTO: 03065 – FUNDO MUNICIPAL DE SAÚDE FICHA/DOTAÇÃO: 588FUNCIONAL: 10.305.7100-4.090 - 339030FONTE: 146JUSTIFICATIVA  DO  PREÇO  E  RAZÃO  DE  ESCOLHA  DO FORNECEDORDISPENSA DE LICITAÇÃO N.º 040/2020 FOI  SOLICITADA  ATRAVÉS  DO  SECRETARIA  MUNICIPAL  DE  ASSISTÊNCIA  SOCIAL AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G,  IVERMECTINA  6MG, AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO IMPERMEÁVEL, EM COMBATE AO  COVID 19,  PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA –  MT.",
acbff4ec0c62eafd421c42ead488240b3d605923.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"040/2020 PARA CONTRATAÇÃO DA IBHAS – INSTITUTO BRASIL DE HARMONIA SOCIAL, INSCRITA NO CNPJ  N.º  20.277.817/0001-19  PARA  AQUISIÇÃO  DE  MEDICAMENTOS HIDROXICLOROQUINA 400G,  IVERMECTINA 6MG,  AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E MACAÇÃO  LAMINADO  IMPERMEÁVEL,  EM  COMBATE  AO  COVID  19,  PARA SECRETARIA MUNICIPAL DE SAÚDE, DO MUNICIPIO DE GUIRATINGA – MT.,  POR UM PERÍODO DE 30 (TRINTA) DIAS  COM  VALOR  TOTAL  DE  R$ 39.095,32  (TRINTA  E  NOVE  MIL  NOVENTA  E  CINCO  REAIS  E  TRINTA  E  DOIS CENTAVOS) ATRAVÉS DE DISPENSA DE LICITAÇÃO, NOS TERMOS DO ART.",20.277.817/0001-19
acbff4ec0c62eafd421c42ead488240b3d605923.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"HUMBERTO DOMINGUES FERREIRAPREFEITO MUNICIPALTERMO DE RATIFICAÇÃODISPENSA DE LICITAÇÃO N.º 040/2020  O MUNICÍPIO DE GUIRATINGA, ESTADO DE MATO GROSSO, NESTE ATO REPRESENTADO PELO PREFEITO MUNICIPAL SR. HUMBERTO DOMINGUES FERREIRA,  RATIFICA O PROCESSO  DE  DISPENSA  DE  LICITAÇÃO  N.º  040/2020  PARA  CONTRATAÇÃO  DA  A  LICITANTE  IBHAS  – INSTITUTO  BRASIL  DE  HARMONIA SOCIAL, INSCRITA  NO  CNPJ  N.º  20.277.817/0001-19  PARA AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G,  IVERMECTINA  6MG, AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO IMPERMEÁVEL,  EM COMBATE AO  COVID 19, PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO MUNICIPIO DE GUIRATINGA – MT.",20.277.817/0001-19
acbff4ec0c62eafd421c42ead488240b3d605923.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"43,  INCISO  VI  DA  LEI  FEDERAL  N.º  8.666/93  E  SUAS ALTERAÇÕES, O PREFEITO MUNICIPAL, NO USO DE SUAS ATRIBUIÇÕES QUE LHE SÃO CONFERIDAS POR LEI, ABAIXO ASSINADO,  ACOLHENDO  A  MANIFESTAÇÃO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO,  LEVANDO  EM CONSIDERAÇÃO A ABERTURA E JULGAMENTO DO PRESENTE PROCESSO LICITATÓRIO, TENDO CUMPRIDO TODOS OS  REQUISITOS E PRINCÍPIOS ESTABELECIDOS EM LEI, HOMOLOGA O OBJETO DA LICITAÇÃO SUPRACITADA, CUJO  OBJETO  É  A  AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G,  IVERMECTINA 6MG, AZITROMICINA 500MG PARA DISTRIBUIÇÃO COM RECEITA E MACAÇÃO LAMINADO IMPERMEÁVEL,  EM COMBATE AO  COVID 19, PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA –  MT.",
28e3d430af2354691bd915852701fcb5b826e617.txt,2020-11-05T19:53:25Z,Cuiaba,Mato Grosso,cloroquina,"RODRIGO HENRIQUE DE OLIVEIRA PRESIDENTE DA CPLPORTARIA 100/2020 TERMO DE REVOGAÇÃO DE LICITAÇÃODISPENSA N.º 040/2020  O MUNICÍPIO DE GUIRATINGA-MT, POR MEIO DE SEU PREFEITO MUNICIPAL, TORNA  PÚBLICO  PARA  CONHECIMENTO  DOS  INTERESSADOS,  A  REVOGAÇÃO DA  AQUISIÇÃO  DE MEDICAMENTOS HIDROXICLOROQUINA 400G, IVERMECTINA 6MG, AZITROMICINA 500MG PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO  IMPERMEÁVEL,  EM COMBATE  AO  COVID  19,  PARA SECRETARIA MUNICIPAL  DE  SAÚDE,  DO  MUNICIPIO  DE GUIRATINGA –  MT,  QUE  TEVE  SUA  PUBLICAÇÃO  NO  07  DE  AGOSTO  DE  2020,  CONSIDERANDO  QUE  A EMPRESA É UM INSTITUTO E NÃO EMITE NOTA DE AQUISIÇÃO SÓ DE SERVIÇO E NÃO NOS ATENTE,  POR ISSO  RESOLVEMOS REVOGAR.",
81af6e35b226c81ae4cb67f3d5924d2f7e1c3f49.txt,2020-11-05T19:43:47Z,Cuiaba,Mato Grosso,cloroquina,"025/2020EU, SR. ANTONIO DOMINGO RUFATTO, PREFEITO DO MUNICÍPIO DE PARANAÍTA – MT,  RATIFICO  O  ATO  DE  DISPENSA  DE  LICITAÇÃO  Nº  025/2020,  OBJETIVANDO  RECONHECER  E  TORNAR PÚBLICO A CONTRATAÇÃO DA EMPRESA ALTERNATIVA PHARMACIA DE MANIPULAÇÃO LTDA – ME  ,  INSCRITA NO  CNPJ Nº  04.705.640/0001-58,  PARA FORNECIMENTO  E/OU  EXECUÇÃO  DO OBJETO:  A CONTRATAÇÃO  DE  EMPRESA  PARA  FORNECIMENTO  DE  MEDICAMENTO  (CLOROQUINA)  A  SER  UTILIZADO  NO  TRATAMENTO  DE  PACIENTES  COM  SINTOMAS  DE  COVID-19  E  PARA  A  PROFILAXIA  DE  SERVIDORES  E  DA POPULAÇÃO EM GERAL, CONFORME PROTOCOLO DE TRATAMENTO APROVADO PELA  EQUIPE  MÉDICA  DO  MUNICÍPIO  DE  PARANAÍTA-MT,  E  O  VALOR  GLOBAL  DE  R$ 11.196,00  (ONZE  MIL  CENTO  E  NOVENTA  E  SEIS  REAIS),  CONFORME  LEGISLAÇÃO  VIGENTE,  APLICA-SE  A DISPENSA DE LICITAÇÃO FUNDAMENTADO NA LEI 8.666/93, ART.",04.705.640/0001-58
5d9c9eb7022c91fed7d8004d0ca159a9fa2a3208.txt,2020-11-05T19:50:44Z,Cuiaba,Mato Grosso,cloroquina,"VIGÊNCIA:20/07/2020 A 20/10/2020DOTAÇÃO:  3216 – 03.110.10.122.0022.2342.339030000000 – ACOES SAUDE P/ENFRENTAMENTO CORONAVIRUS-COVID-19OBJETO:  DISPENSA  DE  LICITAÇÃO  PARA  AQUISIÇÃO  DE MEDICAMENTO  CLOROQUINA  DIFOSFATO  250  MG  -CAPSULA  MANIPULADA  A  SER EXCUTADO  PELA  SECRETARIA  MUNICIPAL  DE  SAÚDE  DE  JUÍNA,  ESTADO  DE  MATO  GROSSO ALTIR ANTONIO PERUZZOPREFEITO MUNICIPALEXTRATO DO CONTRATO 177/2020 ESTADO DE MATO GROSSOPREFEITURA MUNICIPAL DE JUINAEXTRATO DE CONTRATOCONTRATO Nº: 177/2020DATA EMISSÃO DO CONTRATO: 20/07/2020PROCESSO: INEXIGIBILIDADE DE LICITAÇÃO N.º 014/2020 CONTRATADO:I H M DOS SANTOS MATERIAIS PEDAGOGICOS - ME VALOR:  R$26.169,25  (VINTE E SEIS  MIL  CENTO E SESSENTA  E NOVE  REAIS E VINTE E CINCO CENTAVOS).",
5d9c9eb7022c91fed7d8004d0ca159a9fa2a3208.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"OBJETO: CONTRATAÇÃO DE EMPRESA PARA  AQUISIÇÃO  DE  MEDICAMENTO  MANIPULADO,  HIDROXICLOROQUINA 400MG,  PARA  COMPOR  O KIT COVID  PRESCRITO  PARA  OS  PACIENTES  COM  SINTOMAS  MODERADOS  A  GRAVES  EM  DECORRÊNCIA  AO  CORONAVIRUS (COVID-19), EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE PARANATINGA/MT,  COM FULCRO NA LEI FEDERAL 13.979/2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA Nº  926/2020.",
5d9c9eb7022c91fed7d8004d0ca159a9fa2a3208.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"OBJETO: CONTRATAÇÃO DE EMPRESA PARA  AQUISIÇÃO  DE  MEDICAMENTO  MANIPULADO,  HIDROXICLOROQUINA 400MG,  PARA  COMPOR  O KIT COVID  PRESCRITO  PARA  OS  PACIENTES  COM  SINTOMAS  MODERADOS  A  GRAVES  EM  DECORRÊNCIA  AO  CORONAVIRUS (COVID-19), EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE PARANATINGA/MT,  COM FULCRO NA LEI FEDERAL 13.979/2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA Nº  926/2020.",
5d9c9eb7022c91fed7d8004d0ca159a9fa2a3208.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"OBJETO:  AQUISIÇÃO DE MEDICAMENTO MANIPULADO,  HIDROXICLOROQUINA 400MG,  PARA  COMPOR  O  KIT  COVID  PRESCRITO  PARA  OS PACIENTES COM SINTOMAS MODERADOS A GRAVES EM DECORRÊNCIA AO CORONAVIRUS (COVID-19) , EM ATENDIMENTO A SECRETARIA DE SAÚDE DO MUNICÍPIO DE PARANATINGA/MT, COM FULCRO NA LEI FEDERAL 13.979/2020  COM  REDAÇÃO  DADA  PELA  MEDIDA  PROVISÓRIA  Nº  926/2020.",
a266f43ba18bbdccce6819dd4de33b34f6d39d70.txt,2020-11-05T19:36:27Z,Cuiaba,Mato Grosso,cloroquina,"PEDRO FERRONATTOPREFEITO MUNICIPAL LICITAÇÃO TERMO DE DISPENSA DE LICITAÇÃO N.º 011/2020PROCESSO N.º: 046/2020INTERESSADO: SECRETARIA MUNICIPAL DE SAÚDEFICA DISPENSADA DE LICITAÇÃO A DESPESA ABAIXO ESPECIFICADA, CUJO OBJETO É A “AQUISIÇÃO DE HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO  DA EMERGÊNCIA DE SAÚDE  PÚBLICA DE  IMPORTÂNCIA INTERNACIONAL DECORRENTE DO  CORONAVÍRUS (COVID-19)”,  COM FUNDAMENTO NO ARTIGO 4°,  LEI FEDERAL 13-979/2020 E EM CONSONÂNCIA COM O PARECER JURÍDICO ACOSTADO AOS AUTOS.",
ca8860e5b90918aa6cd18411fd4bb4aa91c4f6f7.txt,2020-11-05T19:40:02Z,Cuiaba,Mato Grosso,cloroquina,"EXTRATO DE DISPENSA DE LICITAÇÃO Nº 052/2020OBJETO: DISPENSA DE LICITAÇÃO EMERGENCIAL DE COMBATE APANDEMIA  DO  NOVO  CORONAVÍRUS  (COVD-19)  PARA  AQUISIÇÃO  DEHIDROXICLOROQUINA, SULFATO – CONCENTRAÇÃ/DOSAGEM 400MG EM FARMÁCIAS DEMANIPULAÇÃO  PARA  ATENDIMENTO  DE  PACIENTES  COM  RECEITA  MÉDICA  DA  REDEPÚBLICA MUNICIPAL DE SAÚDE.",
3ed6bb3c419053bfc32393613ce8f45419e6627a.txt,2020-11-05T19:50:17Z,Cuiaba,Mato Grosso,cloroquina,"PREFEITURA MUNICIPAL DE ARAPUTANGAPREFEITURA MUNICIPAL DE ARAPUTANGA-MTTERMO DE RATIFICAÇÃO - DISPENSA DE LICITAÇÃO Nº 028/2020 A PREFEITURA MUNICIPAL DE ARAPUTANGA-MT, ATRAVÉS DO PREFEITO MUNICIPAL, SR.  JOEL  MARINS  DE  CARVALHO,  TORNA  PÚBLICO  QUE,  EM  VIRTUDE  DE  TER  CONCORDADO  COM  A  JUSTIFICATIVA APRESENTADA PELA SECRETÁRIA MUNICIPAL DE ADMINISTRAÇÃO E EMISSÃO DE PARECER JURÍDICO  FAVORÁVEL À CONTRATAÇÃO NAS FORMAS DA LEI APRESENTADO PELO PROCURADOR JURÍDICO DO MUNICÍPIO, NO  PROCESSO DE AQUISIÇÃO DOS MEDICAMENTOS CLOROQUINA 500MG, FORMA FARMACÊUTICA COMPRIMIDO OU CÁPSULA  VIA  ADMINISTRAÇÃO  ORAL  /  DEXAMETASONA  4MG  COMPRIMIDO  OU  CÁPSULA,  EM  CARÁTER EMERGENCIAL, EM ATENDIMENTO AS NECESSIDADES DA FARMÁCIA BÁSICA DO MUNICÍPIO, EM ATENDIMENTO À DEMANDA DA SECRETARIA DE SAÚDE, PARA SER USADO NO COMBATE AO NOVO CORONAVIRUS (COVID-19).",
231edc164f752d024ad3186b0bb82c4eec001afa.txt,2020-11-05T19:37:34Z,Cuiaba,Mato Grosso,cloroquina,"OBJETO CONTRATAÇÃO EMERGENCIAL PARA AQUISIÇÃO DE HIDROXICLOROQUINA, PARA FINS DE ENFRENTAMENTO  DA  EMERGÊNCIA  DE  SAÚDE  PÚBLICA  DE  IMPORTÂNCIA INTERNACIONAL DECORRENTE DO NOVO CORONAVÍRUS, CAUSADOR DA COVID-19.",
231edc164f752d024ad3186b0bb82c4eec001afa.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,COVID-19 GRAVEA) SINAIS E/OU SINTOMAS GRAVES B) INTERNAÇÃO EM LEITO DE UTI - REGULAR PARA SERVIÇO DE REFERÊNCIAC) ESTABILIZAÇÃOD. SUPORTE DE O2 (O2 SOB CATETER NASAL OU MÁSCARA COM RESERVATÓRIO)E. MONITORIZAÇÃOF) DIPIRONA OU PARACETAMOL SE FEBRE OU DORG) ANTIBIÓTICO PARA COBERTURA DE PACH) ANTICOAGULAÇÃO PROFILÁTICA – EXCETO EM SITUAÇÕES DE CONTRAINDICAÇÃOI) ADULTOS SEM CONTRAINDICAÇÕES: É POSSÍVEL PRESCREVER HIDROXICLOROQUINA (DECISÃO CONJUNTA DO MÉDICO E PACIENTE – INFORMAR RISCOS E PREENCHER TERMO DE  CONSENTIMENTO).,
231edc164f752d024ad3186b0bb82c4eec001afa.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,HIDROXICLOROQUINA E CLOROQUINAB) O  DOCUMENTO  QUE  ORIENTA  O  USO  DESTAS  MEDICAÇÕES:  “ORIENTAÇÕES  DO  MINISTÉRIO  DA SAÚDE  PARA MANUSEIO  MEDICAMENTOSO  PRECOCE  DE PACIENTES COM DIAGNÓSTICO DA COVID-19” DO DIA 20/05/2020.,
f6768c7b7c8df1ad7cf4792cf4871e16138484df.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"CONSIDERANDO A ORIENTAÇÃO TÉCNICA 05/2020 DO TRIBUNAL DE  CONTAS  DO  ESTADO  DE  MATO  GROSSO.CONSIDERANDO  A  PORTARIA  06  DE  DE  04  DE  JULHO  DE  2020  DA  SECRETARIA  MUNICIPAL  DE  PORTO  DOS  GAÚCHOS  QUE  PADRONIZA  POR  SUA  COMISSÃO  DE  FARMÁCIA  E TERAPÊUTICA,  O  PROTOCOLO  PARA  O  MANUSEIO  MEDICAMENTOSO  DO  COVID  19  A  NÍVEL  MUNICIPAL, SEGUINDO RECOMENDAÇÕES DO MINISTÉRIO DA SAÚDE, ENFATIZANDO QUE A PRESCRIÇÃO DE TODO E QUALQUER MEDICAMENTO É PRERROGATIVA DO MÉDICO, ENFATIZANDO QUE O CONSELHO FEDERAL DE MEDICINA PROPÔS A CONSIDERAÇÃO  DA  PRESCRIÇÃO  DA  CLOROQUINA  E  HIDROXICLOROQUINA  PELOS  MÉDICOS  EM  CONDIÇÕES  EXEPICIONAIS, MEDIANTE TERMO DE CONSENTIMENTO LIVRE E ESCLARECIDO DO PACIENTE PARA TRATAMENTO DE  COVID19 (PARECER DE CONSULTA CFM Nº8/2020 E CFM Nº4/2020).",
f6768c7b7c8df1ad7cf4792cf4871e16138484df.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"021/2020 OBJETO:CONTRATAÇÃO  DE  EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS – MT, NO ENFRENTAMENTO AO COVID-19.",
f6768c7b7c8df1ad7cf4792cf4871e16138484df.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"021/2020 OBJETO:CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS – MT,  NO ENFRENTAMENTO AO COVID-19.",
f6768c7b7c8df1ad7cf4792cf4871e16138484df.txt,Não Informado,Cuiaba,Mato Grosso,cloroquina,"021/2020 OBJETO:CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS – MT,  NO ENFRENTAMENTO AO COVID-19.",
85d6db546b96d62adb4e5eb6f6732d7a8dd45789.txt,2020-08-25T17:41:52Z,Cuiaba,Mato Grosso,cloroquina,"ARI GENÉZIO LAFIN PREFEITO MUNICIPALESTEVAM HUNGARO CALVO FILHO SECRETÁRIO DE ADMINISTRAÇÃO LICITAÇÃOEXTRATO DE DISPENSA DE LICITAÇÃO Nº 045/2020OBJETO: DISPENSA DE LICITAÇÃO EMERGENCIAL DE COMBATE A PANDEMIA  DO  NOVO  CORONAVÍRUS  (COVD-19)  PARA  AQUISIÇÃO  DE HIDROXICLOROQUINA, SULFATO – CONCENTRAÇÃ/DOSAGEM 400MG EM FARMÁCIAS DE MANIPULAÇÃO  PARA  ATENDIMENTO  DE  PACIENTES  COM  RECEITA  MÉDICA  DA  REDE  PÚBLICA MUNICIPAL DE SAÚDE.",
b8081dc7678ef1bc991ecff231d93c3d0215925d.txt,2020-11-05T19:44:40Z,Cuiaba,Mato Grosso,cloroquina,"OBJETO:  CONTRATAÇÃO  DE  EMPRESA  PARA FORNECIMENTO  DE  MEDICAMENTO  (CLOROQUINA)  A  SER  UTILIZADO  NO TRATAMENTO DE PACIENTES COM SINTOMAS DE COVID-19 E PARA A PROFILAXIA DE  SERVIDORES  E  DA  POPULAÇÃO  EM  GERAL,  CONFORME  PROTOCOLO  DE TRATAMENTO APROVADO PELA EQUIPE MÉDICA DO MUNICÍPIO DE PARANAÍTA-MT, CONSTANTES NO ATO DE DISPENSA Nº 25/2020.",
c4eae03fe0b2337df676a34f8235d035fd89a629.txt,2020-11-05T20:12:06Z,Cuiaba,Mato Grosso,cloroquina,"CONTRATADO: E. BARRANKIEVECZ E CIA LTDARESUMO DO OBJETO: DISPENSA DE LICITAÇÃO PARA AQUISIÇÃO DE MEDICAMENTO (DISFOSFATO DE CLOROQUINA 250MG - MANIPULADA) PARA ATENDER OS PACIENTES DA ALA UTI DO COVID-19 ATENDENDO AS NECESSIDADES DA SECRETÁRIA MUNICIPAL DE SAÚDEELEMENTO DE DESPESA: DOTAÇÃO:  3216  –  03.110.10.122.0022.2342.339030000000  –  ACOES SAUDE P/ ENFRENTAMENTO CORONAVIRUS-COVID-19 VALOR  TOTAL  ESTIMADO:  R$  25.900,00  (VINTE  E  CINCO  MIL  E NOVECENTOS REAIS) VIGÊNCIA: 13/10/2020 A 13/01/2021DATA DO  RECONHECIMENTO:  13/10/2020  PELO  ILMO.",
511909441de584f43186d0c998077380517ea6da.txt,2020-11-05T19:37:13Z,Cuiaba,Mato Grosso,cloroquina,"ARI GENÉZIO LAFIN, PREFEITO MUNICIPAL DE SORRISO, ESTADO DE MATO GROSSO,  NO USO DE SUAS ATRIBUIÇÕES LEGAIS,R E S O L V E:ART.1º DESIGNAR  EDERSON  ROBERTO  PERIN  (TITULAR)  E  FERNANDA  RAQUEL RUTKE  (SUBSTITUTA),  COMO  FISCAIS  DA  DISPENSA  DE  LICITAÇÃO  Nº  045/2020,  COM  A  FINALIDADE  DE  “DISPENSA DE  LICITAÇÃO  EMERGENCIAL  DE COMBATE  A PANDEMIA  DO  NOVO  CORONAVÍRUS (COVID-19) PARA AQUISIÇÃO DE  HIDROXICLOROQUINA,  SULFATO  –  CONCENTRAÇÃO/DOSAGEM 400MG  EM FARMÁCIAS  DE  MANIPULAÇÃO PARA  ATENDIMENTO  DE  PACIENTES COM RECEITA  MÉDICA  DA REDE PÚBLICA  MUNICIPAL  DE  SAÚDE DE SORRISO – MT.",
5279ba6d70459237cc943ad8b6df16b33e49635e.txt,2020-11-05T19:39:08Z,Cuiaba,Mato Grosso,cloroquina,"1.1-O PREFEITO MUNICIPAL DE LUCAS DO RIO VERDE,  SR.  FLORI LUIZ BINOTTI, TORNA  PÚBLICO  QUE  TENDO  CONCORDADO  COM  A  JUSTIFICATIVA  DA  SECRETARIA  MUNICIPAL  DE  SAÚDE E  O PARECER  JURÍDICO  APRESENTADO  PELO  ADVOGADO PÚBLICO  EFETIVO  DO  MUNICÍPIO,  NO  PROCESSO  DE DISPENSA  DE  LICITAÇÃO  PARA  COVID-19  Nº  038/2020,  PARA  A  DISPENSA  DE  LICITAÇÃO  PARA CONTRATAÇÃO  EMERGENCIAL  DE  PESSOA  JURÍDICA  PARA  FORNECIMENTO  DE  DIFOSFATO  DE CLOROQUINA 500MG, MEDICAÇÃO PARA ATENDER DEMANDA NOS ATENDIMENTOS DE SUSPEITOS PARA COVID-19.. TAL MODIFICAÇÃO DECORRENTE DA ESTRUTURAÇÃO DOS ATENDIMENTOS DA  REDE  MUNICIPAL  DEVIDO  A  PANDEMIA  DO  COVID  19, COM  A  EMPRESA THERAPEUTICA FARMACIA E MANIPULAÇÃO DE FORMULAS LTDA CNPJ N. 01.780.384/0001-75, NO VALOR DE R$ 50.280,00 (CINQUENTA MIL, DUZENTOS E OITENTA REAIS).",01.780.384/0001-75
45b68592888d27edc571dcbcce2c236d34d08bd4.txt,2021-05-18T03:30:46Z,São Paulo,São Paulo,cloroquina,"HOJE, O POVO BRASILEIRO PAGA POR ESSAS SOLUÇÕES FALSAS, COMO, O ISOLAMENTO VERTICAL QUE NÃO EXISTE EM LUGAR NENHUM DO MUNDO, MAS QUE FOI PROPOSTO PELO PRESIDENTE. SOLUÇÕES COMO, POR EXEMPLO, A CLOROQUINA - SOUBE-MOS E HOJE FOI DITO PELO EX-MINISTRO MANDETTA QUE O PRESIDENTE QUERIA COLOCAR COVID NA BULA DA CLOROQUINA.",
5bb8bccd3d8803b5885cc6b413528b151dae4ed2.txt,2020-04-23T03:39:07Z,São Paulo,São Paulo,cloroquina,"15-A, §8º, DO DECRETO Nº 59.283/20, NA REDAÇÃO DO DECRETO 59.301/20, AUTORIZO O RE-CEBIMENTO EM DOAÇÃO SEM ENCARGOS DE 1.246.000 (UM MILHÃO E DUZENTOS E QUARENTA E SEIS MIL) COMPRIMIDOS DO MEDICAMENTO HIDROXICLOROQUINA, QUE SERÃO USADOS NO ENFRENTAMENTO DA PAN-DEMIA DO COVID-19 PELA SECRETARIA MUNICIPAL DA SAÚDE (SMS).",
31f9e4a643d23e22e5bc1f176fc5fdcade4c1ab7.txt,2020-09-19T04:46:55Z,São Paulo,São Paulo,cloroquina,"QUANDO O VEREADOR CELSO CHEGA E FALA “GOVERNO GENOCIDA” ESTAMOS COM 110 MIL MORTOS E O PRESIDENTE INCENTIVA TOMAR CLOROQUINA, QUE OS ESPECIALISTAS JÁ FALARAM QUE NÃO SERVE PARA NADA PARA A COVID.",
ec1542b8acd8748506fb69d859dad35ba12a2993.txt,2021-06-12T03:52:54Z,São Paulo,São Paulo,cloroquina,"ALIÁS, JÁ ESTÁ COMPROVADO PELA CPI DA COVID QUE O GOVERNO DO BRASIL SE NEGOU A COMPRAR DOSES - MILHARES DE DOSES - DE VÁRIOS LABORATÓRIOS E AINDA FEZ PROPAGANDA DE CLOROQUINA E TAMBÉM NEGLIGENCIOU…- GRAVAÇÃO INTERROMPIDA.",
79c6ef02352203243626f1991316da2937337bec.txt,2021-05-19T03:15:12Z,São Paulo,São Paulo,cloroquina,"O QUE A CPI DA COVID ESTÁ REVELANDO É AINDA MAIS GRAVE, PORQUE, AO MESMO TEMPO EM QUE BOLSONARO E SEUS MINISTROS REJEITAVAM A COMPRA DAS VACINAS, ESTAVAM ORIENTANDO A COMPRA DO TRATAMENTO PRECOCE, QUE NÃO É TRATAMENTO PRECOCE COISA NENHUMA, POIS JÁ HÁ CONFIRMAÇÃO CIENTÍFICA DE QUE CLOROQUINA E TODOS AQUELES MEDICAMENTOS DO CHAMADO “KIT COVID” SÃO MALÉFICOS À SAÚDE.",
